Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: AV. ANTÔNIO DE CARVALHO, 2320, N/S, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: ANT3AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
JOA2EL,10:00 - 11:00,"464,8","335,7","419,5","411,5","472,0","494,4","451,1","502,2","338,7","463,3","465,9","476,0","438,0","428,8","487,3","331,1","458,0","446,5","463,2","434,5","473,6","419,0","304,2","311,8","237,9","424,8","418,0","484,3","472,2","12.328,2"
JOA2EL,11:00 - 12:00,"504,1","416,7","424,8","472,5","451,9","427,4","491,3","501,1","444,0","464,5","403,8","422,8","438,5","467,5","512,1","421,7","419,8","488,2","452,0","432,1","472,8","455,8","315,7","324,1","302,5","439,9","442,5","405,8","489,5","12.705,3"
JOA2EL,12:00 - 13:00,"444,0","417,7","395,3","399,9","431,6","406,6","451,9","458,8","416,7","434,3","455,9","438,6","414,2","433,1","430,8","376,3","446,7","472,3","436,1","469,2","488,3","396,8","306,2","264,4","241,7","426,6","475,8","501,4","463,3","12.194,5"
JOA2EL,13:00 - 14:00,"442,5","313,4","450,6","446,0","398,8","441,5","439,4","431,3","355,7","295,1","435,5","415,1","432,5","462,6","477,3","289,4","453,0","480,7","441,7","480,4","479,5","389,7","237,1","300,1","235,1","481,6","501,8","465,6","434,0","11.906,7"
JOA2EL,14:00 - 15:00,"462,5","274,0","443,7","417,5","418,8","471,1","481,1","419,0","316,6","465,5","519,0","488,5","484,1","492,7","426,2","287,2","459,5","481,7","476,6","487,8","495,3","419,0","217,1","307,7","295,7","467,1","493,1","473,0","476,2","12.417,1"
JOA2EL,15:00 - 16:00,"460,5","277,3","460,3","472,2","466,1","434,7","485,2","467,7","372,1","472,8","488,2","470,3","449,8","518,7","469,0","326,4","466,8","463,7","460,5","468,4","510,6","402,5","291,2","298,4","295,1","442,8","457,9","521,8","517,0","12.687,8"
JOA2EL,16:00 - 17:00,"482,4","379,4","482,8","474,3","496,9","533,4","515,0","538,5","360,8","534,6","524,1","544,8","549,5","565,6","515,2","372,2","546,0","502,2","483,0","514,0","589,0","416,0","348,1","383,1","369,0","494,6","494,2","515,6","513,0","14.037,2"
JOA2EL,17:00 - 18:00,"540,6","478,2","544,9","568,6","515,9","539,6","602,7","591,7","483,5","554,5","573,3","523,3","574,3","607,5","482,3","489,8","607,3","588,9","587,3","581,4","592,7","457,3","369,2","383,5","427,0","554,0","549,8","653,3","581,4","15.604,0"
JOA2EL,18:00 - 19:00,"522,1","590,2","525,3","516,4","536,6","541,3","631,3","622,3","557,2","566,6","552,9","538,3","553,2","582,3","514,6","601,1","508,6","556,7","506,1","624,1","558,6","439,1","421,5","416,3","411,4","512,4","540,3","559,1","576,1","15.581,8"
JOA2EL,19:00 - 20:00,"587,5","582,5","524,4","480,3","521,5","500,0","546,3","576,5","548,5","485,3","478,8","526,0","537,1","540,9","623,3","625,6","460,7","484,7","497,0","529,7","548,0","471,0","415,0","408,7","389,3","488,6","469,4","562,8","612,8","15.022,2"
JOA2EL,20:00 - 21:00,"523,0","491,2","429,0","397,5","405,8","470,2","512,8","450,9","431,5","440,3","392,0","431,7","425,2","471,6","531,8","510,7","394,7","390,2","455,8","441,0","570,0","374,4","314,0","332,6","266,6","352,2","417,6","471,8","534,0","12.629,7"
JOA2EL,21:00 - 22:00,"394,2","389,4","327,0","337,9","333,0","366,8","475,1","401,3","348,6","375,0","365,0","293,3","340,5","394,1","391,8","5,8","322,5","313,2","317,0","376,9","59,8","278,5","173,4","229,7","251,1","308,3","311,0","409,4","393,7","9.283,3"
JOA2EL,22:00 - 23:00,"293,2","250,8","224,6","234,7","251,9","249,7","309,0","289,2","230,1","214,6","237,7","232,9","241,2","282,2","301,9","53,0","202,5","218,7","216,9","303,5","265,4","218,9","188,7","160,9","174,8","166,6","227,7","239,0","278,8","6.759,0"
JOA2EL,23:00 - 24:00,"199,2","171,6","143,3","155,4","159,1","193,1","228,1","211,7","151,8","141,3","137,6","152,8","193,9","213,7","206,2","163,3","148,1","133,1","149,8","157,9","199,0","162,9","128,4","130,8","118,0","125,9","149,3","201,5","210,2","4.836,8"
JOA2EL,Total grupo,"8.272,0","6.753,9","8.323,7","8.221,3","8.386,7","8.519,3","9.245,7","8.670,2","6.812,5","8.437,5","8.574,7","8.462,4","8.556,2","9.113,1","8.454,6","6.472,9","8.575,9","8.646,2","8.550,1","8.854,0","8.992,0","7.217,9","5.146,0","5.627,5","5.106,9","7.767,5","8.521,4","9.102,5","8.643,2","232.027,7"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: ESTRADA JOÃO DE OLIVEIRA REMIÃO DEFRONTE Nº 6609, B/C, FAIXA 2 DIREITA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: JOA2FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
JOA2FL,00:00 - 01:00,"31,3","36,8","23,2","11,3","14,3","13,7","16,3","25,0","39,7","18,0","12,8","10,8","11,8","18,0","15,0","38,7","17,3","6,3","13,0","14,0","24,0","19,7","19,5","10,3","18,0","16,0","10,3","8,0","22,2","535,4"
JOA2FL,01:00 - 02:00,"17,3","26,3","6,2","3,0","1,0","13,3","15,0","19,0","24,3","13,2","5,3","5,0","7,3","3,0","24,3","20,3","10,0","2,3","6,3","11,7","18,5","23,7","8,0","7,0","6,0","3,0","10,3","5,5","12,0","328,3"
JOA2FL,02:00 - 03:00,"11,0","12,0","3,3","3,3","2,0","2,3","7,0","14,0","12,0","8,0","4,3","3,0","4,0","2,0","8,3","19,3","11,0","5,0","2,0","4,0","2,0","7,3","6,3","3,0","7,3",0,"3,0","2,0","6,0","175,0"
JOA2FL,03:00 - 04:00,"11,3","7,0","5,0","3,3","3,0","4,0","2,0","8,0","10,0","5,0","2,0",0,0,"3,5","7,0","8,3","2,0","1,0","3,8","4,0","3,5","14,0","5,0","1,0","10,0","1,0",0,"1,0","6,0","131,8"
JOA2FL,04:00 - 05:00,"6,0","11,0","4,0","5,5","5,5","3,0","4,0","8,5","12,7","3,5","3,0","4,5","3,5","8,5","9,8","12,0","5,5","6,0","3,5","3,5","9,5","3,5","4,0","2,5","6,0","1,5","6,0","7,0","3,5","167,0"
JOA2FL,05:00 - 06:00,"10,5","11,3","22,8","23,5","21,0","28,3","26,3","19,5","20,5","24,8","14,0","13,5","18,5","20,7","17,3","15,3","20,5","19,8","17,5","25,5","22,0","12,7","11,0","13,2","9,5","26,0","16,0","9,5","15,0","526,1"
JOA2FL,06:00 - 07:00,"45,5","19,7","77,0","68,2","92,7","102,3","84,5","36,7","22,0","81,5","59,5","68,1","93,0","99,5","42,5","31,0","70,7","106,8","95,5","90,0","105,5","50,5","16,0","34,2","20,5","75,3","87,3","65,1","37,5","1.878,3"
JOA2FL,07:00 - 08:00,"37,2","26,7","54,2","76,3","76,3","72,7","83,5","48,2","34,0","74,3","72,1","68,5","68,5","63,8","63,5","30,3","65,0","59,6","77,8","61,8","74,0","64,3","16,5","36,2","25,7","59,8","47,3","40,6","38,0","1.616,5"
JOA2FL,08:00 - 09:00,"28,7","17,0","45,3","53,2","33,8","45,2","44,3","30,3","9,0","52,7","35,7","57,7","56,5","42,0","30,5","28,2","42,8","35,0","32,2","63,7","55,7","30,8","21,0","21,8","21,0","22,3","41,2","59,8","19,3","1.076,4"
JOA2FL,09:00 - 10:00,"11,3","14,3","30,8","42,7","23,3","19,8","28,8","28,0","5,3","40,7","17,5","21,7","37,0","25,5","36,2","20,0","25,2","24,7","30,0","42,0","14,8","42,8","26,5","24,8","14,5","20,2","23,3","28,7","32,2","752,5"
JOA2FL,10:00 - 11:00,"31,7","13,3","29,8","36,0","35,3","24,2","21,3","23,5","19,0","30,5","19,8","27,3","26,3","28,0","35,2","29,3","16,8","10,0","33,3","20,0","5,0","30,2","23,8","27,8","17,3","23,3","28,2","28,2","24,7","719,2"
JOA2FL,11:00 - 12:00,"25,5","11,3","22,7","28,0","37,0","30,5","35,0","38,7","21,3","28,5","34,2","25,2","27,7","26,3","39,3","34,0","10,3","9,0","31,5","33,8","2,7","26,2","31,3","23,5","23,8","22,7","28,8","25,0","24,8","758,5"
JOA2FL,12:00 - 13:00,"27,3","19,3","18,5","28,8","34,8","31,3","31,7","31,5","30,0","38,3","37,2","27,5","26,7","23,2","25,5","15,7","20,5","28,0","21,5","26,7","5,8","23,5","30,7","20,2","12,8","28,0","15,0","28,0","33,0","740,9"
JOA2FL,13:00 - 14:00,"19,3","24,3","22,8","32,3","24,5","27,5","32,8","31,7","21,0","28,0","24,0","28,8","18,8","24,2","32,2","48,2","28,2","3,5","11,5","22,5","3,0","13,7","29,2","25,8","20,7","9,0","11,5","30,5","27,5","676,8"
JOA2FL,14:00 - 15:00,"9,0","19,5","29,8","31,5","25,2","17,8","21,3","37,0","28,8","25,7","22,0","27,0","33,3","18,8","30,5","32,2","20,7","4,7","35,5","24,3","24,8","22,0","20,3","15,0","15,3","17,7","26,8","22,3","30,5","689,4"
JOA2FL,15:00 - 16:00,"15,7","20,3","28,5","49,3","36,3","40,2","40,3","26,7","39,3","29,5","30,3","34,8","33,0","20,8","27,7","34,8","44,2","20,5","30,0","24,5","19,8","19,7","30,0","22,2","15,3","29,0","37,8","27,8","40,5","868,9"
JOA2FL,16:00 - 17:00,"16,8","24,8","32,7","19,0","14,7","41,5","28,2","23,3","41,7","34,0","27,3","25,3","19,2","37,7","23,3","32,8","25,8","29,5","35,3","29,2","8,0","28,0","16,3","15,0","13,7","12,0","17,8","33,8","27,0","733,7"
JOA2FL,17:00 - 18:00,"28,3","27,3","29,8","16,5","38,8","31,5","37,8","27,0","29,0","30,3","30,2","35,0","29,2","33,3","25,0","54,3","37,0","27,7","27,0","36,7","32,8","29,5","30,3","22,3","14,7","28,5","40,2","28,0","28,8","886,8"
JOA2FL,18:00 - 19:00,"16,3","14,3","35,2","17,0","25,7","26,3","34,2","33,3","44,3","35,0","36,8","36,2","23,3","24,7","30,8","48,5","37,7","12,7","24,0","31,2","35,3","28,2","54,7","24,2","29,7","16,8","30,5","30,5","29,3","866,4"
JOA2FL,19:00 - 20:00,"24,7","33,0","25,5","19,7","40,7","45,7","36,0","49,0","34,2","42,5","33,3","26,8","38,0","32,0","22,0","82,5","39,5","32,2","30,5","38,8","59,3","42,0","27,0","16,3","24,8","24,8","26,8","31,0","45,8","1.024,2"
JOA2FL,20:00 - 21:00,"31,2","36,3","31,5","24,7","33,8","25,0","40,5","61,8","53,8","19,3","18,2","32,7","27,5","31,0","34,5","84,7","14,7","27,0","32,0","38,0","44,8","31,5","56,8","26,5","52,2","13,8","15,0","34,8","41,3","1.014,8"
JOA2FL,21:00 - 22:00,"40,3","29,0","39,0","29,0","42,2","27,2","44,8","52,2","41,5","27,0","30,3","42,8","22,0","34,7","48,3","53,5","23,7","26,8","38,7","30,8","38,3","26,0","28,5","29,0","13,0","24,3","26,0","36,7","35,7","981,1"
JOA2FL,22:00 - 23:00,"29,8","37,3","9,0","7,7","32,7","26,2","57,3","36,2","49,0","20,7","12,0","25,2","22,0","32,3","30,2","42,2","17,3","13,5","16,0","17,7","40,8","42,7","29,3","10,3","17,0","15,5","18,3","30,7","39,0","777,7"
JOA2FL,23:00 - 24:00,"19,3","21,3","16,0","28,0","23,8","28,0","43,3","37,0","28,2","29,3","27,0","22,7","22,3","25,3","42,0","24,0","22,3","28,7","26,3","25,3","42,0","26,7","26,0","16,0","27,0","19,3","13,3","34,0","29,7","774,2"
JOA2FL,Total grupo,"545,4","513,7","642,5","657,7","718,4","727,3","816,3","745,8","670,6","740,2","608,8","670,0","669,4","678,6","700,9","840,0","628,5","540,2","674,7","719,5","692,0","658,8","568,1","448,1","435,8","509,9","580,9","648,5","649,2","18.699,7"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: RUA OTAVIO SANTOS Nº 330, N/S, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: OSA1AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
OSA1AL,00:00 - 01:00,"128,3","121,8","93,3","79,8","101,0","106,2","127,3","154,5","171,0","90,3","83,7","81,8","1,0","98,7","1,0","136,5","73,0","85,0","72,0","100,3","108,0","125,0","79,7","64,0","82,5","92,3","110,5","93,0","144,8","2.806,4"
OSA1AL,01:00 - 02:00,"54,3","72,2","43,7","18,3","31,0","39,0","42,5","70,5","84,5","45,0","26,8","32,0",0,"44,0",0,"89,3","35,0","35,7","27,2","40,8","26,5","47,7","57,7","29,5","35,5","45,0","23,0","30,5","77,3","1.204,4"
OSA1AL,02:00 - 03:00,"38,7","54,0","18,0","12,5","13,0","16,0","25,0","38,0","46,0","18,0","12,5","17,0",0,"23,5",0,"55,3","20,3","14,0","13,0","20,0","18,0","26,0","23,5","22,0","19,3","18,5","11,0","9,3","40,8","643,3"
OSA1AL,03:00 - 04:00,"29,3","39,0","8,0","3,0","8,0","11,0","8,0","25,7","45,0","7,0","5,8","6,5","1,0","13,0","1,0","41,3","13,3","9,5","6,3","8,0","17,0","27,5","21,5","13,0","13,0","16,3","7,0","9,0","36,8","451,0"
OSA1AL,04:00 - 05:00,"26,0","28,0","13,8","5,0","15,5","14,5","16,3","32,7","41,5","12,0","11,0","14,5",0,"14,3",0,"41,3","16,0","9,3","11,5","11,8","15,0","29,8","20,2","11,3","16,5","18,3","10,0","12,5","28,5","497,3"
OSA1AL,05:00 - 06:00,"52,8","50,5","44,5","47,3","41,8","44,3","44,0","54,8","63,0","53,2","48,3","45,0","1,0","46,7","1,0","51,0","50,5","38,3","44,8","44,8","45,5","54,3","31,5","28,0","29,8","47,8","37,3","41,8","36,8","1.220,8"
OSA1AL,06:00 - 07:00,"138,7","102,3","212,0","227,7","250,3","233,3","224,3","139,3","95,0","243,5","231,7","218,0",0,"232,2",0,"98,5","243,7","268,3","238,7","263,2","245,7","134,5","89,8","123,2","81,5","229,3","259,1","251,7","122,2","5.197,4"
OSA1AL,07:00 - 08:00,"197,3","96,2","457,1","502,0","503,8","516,1","503,3","205,7","101,3","450,0","498,5","491,6","198,7","499,6",0,"107,8","534,6","515,5","534,0","544,5","532,1","184,2","101,5","162,8","108,3","451,8","573,1","561,1","210,0","10.342,5"
OSA1AL,08:00 - 09:00,"216,7","99,3","464,0","453,6","468,1","465,0","491,5","233,5","93,5","388,2","472,8","456,6","455,8","455,7","233,3","134,7","479,2","482,0","487,6","478,1","471,7","238,2","104,5","187,2","105,8","316,8","437,3","493,6","278,7","10.142,7"
OSA1AL,09:00 - 10:00,"263,8","162,8","388,5","408,6","410,0","393,6","447,0","316,8","150,2","375,5","425,3","430,8","414,0","485,3","277,8","163,8","430,3","460,5","471,0","429,2","422,8","219,3","140,3","177,5","130,5","320,7","425,3","391,1","368,3","9.900,6"
OSA1AL,10:00 - 11:00,"331,2","222,5","368,6","360,6","354,8","392,0","362,6","336,8","207,5","358,5","374,0","358,5","384,8","363,0","364,3","241,2","384,3","438,8","414,8","408,0","400,8","258,5","186,8","212,3","157,7","296,8","394,3","379,5","360,3","9.673,8"
OSA1AL,11:00 - 12:00,"312,6","309,7","340,8","388,6","403,5","353,1","387,0","372,3","265,0","362,0","368,8","385,0","380,3","401,8","388,5","318,7","407,0","399,3","396,0","434,0","440,5","322,2","218,8","222,8","236,7","380,3","433,8","407,8","393,6","10.430,4"
OSA1AL,12:00 - 13:00,"405,5","271,0","361,2","392,2","400,5","386,2","357,7","374,5","295,3","368,3","380,0","368,8","398,1","367,7","379,8","300,0","390,6","430,8","440,7","474,0","485,3","313,1","193,8","231,8","202,2","405,7","399,8","422,2","397,0","10.593,4"
OSA1AL,13:00 - 14:00,"305,6","231,0","373,3","428,8","369,3","377,3","415,5","343,8","246,3","387,1","379,6","375,0","376,8","388,8","365,0","306,2","415,1","431,5","458,7","480,1","497,8","279,6","170,3","196,0","199,7","430,0","442,8","437,3","384,0","10.492,3"
OSA1AL,14:00 - 15:00,"330,2","230,2","327,7","409,5","415,2","424,5","407,2","380,1","226,8","385,6","387,3","410,2","413,1","368,3","347,5","239,8","379,3","421,7","414,2","446,8","482,6","302,8","174,0","226,0","240,3","393,2","420,7","441,6","420,6","10.466,8"
OSA1AL,15:00 - 16:00,"321,2","251,7","405,8","391,8","429,8","432,7","435,3","401,5","265,2","398,1","442,1","395,0","413,8","447,8","382,3","271,3","456,8","445,5","455,5","492,8","455,3","288,7","172,2","258,3","278,3","413,7","415,5","476,1","421,8","11.115,6"
OSA1AL,16:00 - 17:00,"361,2","297,5","446,1","447,6","463,0","473,3","504,0","354,1","299,5","463,5","483,6","530,8","450,8","522,6","375,5","294,5","466,6","496,8","506,3","452,6","545,3","278,7","212,2","290,0","280,0","391,1","476,1","497,6","386,0","12.046,9"
OSA1AL,17:00 - 18:00,"364,7","290,3","531,0","560,8","530,4","573,8","598,6","366,5","333,3","550,3","621,3","583,9","551,0","605,3","293,8","262,5","506,5","595,8","619,5","627,1","621,3","236,7","189,7","292,5","292,7","559,5","593,3","631,9","435,0","13.818,6"
OSA1AL,18:00 - 19:00,"372,7","360,6","648,1","615,6","635,1","638,6","592,8","363,8","349,2","582,5","634,5","562,0","645,9","568,4","330,0","372,3","646,6","615,1","618,0","600,4","598,9","284,0","239,7","331,1","295,8","631,8","669,3","644,3","474,1","14.921,1"
OSA1AL,19:00 - 20:00,"361,5","371,8","493,6","495,5","514,5","535,3","497,0","405,3","391,5","540,6","497,3","528,6","540,5","460,5","400,2","379,0","487,6","543,1","504,8","510,8","453,5","307,3","249,8","256,8","278,3","463,8","508,5","562,8","497,1","13.036,8"
OSA1AL,20:00 - 21:00,"339,8","309,5","339,0","373,0","351,8","418,1","409,6","302,8","374,2","383,0","290,8","377,1","407,1","380,8","346,3","335,6","355,1","363,0","413,8","403,8","351,0","227,0","188,2","229,7","217,7","329,8","333,8","392,3","372,0","9.915,6"
OSA1AL,21:00 - 22:00,"276,5","202,2","247,0","252,1","253,3","262,8","286,8","267,5","256,0","264,2","258,8","292,7","262,8","292,3","285,2","281,0","259,7","286,3","310,3","304,5","275,2","173,5","156,8","147,2","171,3","238,2","256,8","276,8","274,5","7.372,0"
OSA1AL,22:00 - 23:00,"231,7","186,0","195,3","209,6","217,0","248,8","249,7","215,3","212,3","225,2","248,2","225,0","277,5","248,0","238,8","234,8","195,2","254,0","236,5","254,3","247,7","136,5","84,3","125,0","145,3","194,5","235,3","295,1","207,2","6.273,8"
OSA1AL,23:00 - 24:00,"193,0","141,7","139,2","156,8","167,5","173,8","181,3","186,3","114,5","132,8","151,3",0,"180,7","153,8","160,3","129,3","133,0","169,5","168,3","187,5","145,7","120,3","84,2","109,5","107,3","118,3","160,0","216,2","194,5","4.276,5"
OSA1AL,Total grupo,"5.653,0","4.501,6","6.959,5","7.240,5","7.348,2","7.529,4","7.614,2","5.942,2","4.727,4","7.084,2","7.334,0","7.186,3","6.754,6","7.482,0","5.171,5","4.885,7","7.379,4","7.809,2","7.863,2","8.017,4","7.903,0","4.615,2","3.190,8","3.947,4","3.726,0","6.803,5","7.633,7","7.975,3","6.561,9","186.840,0"
Relatório de Fluxo de Hora em Hora por Dia do Mês e UVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endereço: RUA OTAVIO SANTOS Nº 257, S/N, FAIXA 1 ESQUERDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código da Faixa: OSA2EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Período: 01/02/2020 até 29/02/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento,Periodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Total
OSA2EL,00:00 - 01:00,"105,5","117,5","75,0","69,0","69,7","74,0","84,6","123,2","129,2","68,2","59,7","64,8","72,3","87,0","89,0","133,2","63,8","64,3","50,8","96,5","83,2","75,3","84,2","55,2","54,7","61,7","130,0","69,7","82,5","2.393,4"
OSA2EL,01:00 - 02:00,"65,3","67,3","51,8","36,2","30,3","30,8","40,0","60,8","79,7","38,8","25,5","40,3","22,8","33,0","81,3","82,8","37,7","24,2","34,0","35,8","44,0","59,3","44,5","34,2","33,3","32,2","27,3","32,2","58,5","1.284,0"
OSA2EL,02:00 - 03:00,"38,8","52,3","25,0","13,0","18,0","16,3","21,3","49,8","45,0","20,3","16,5","18,0","17,3","20,0","46,7","45,5","25,0","16,3","11,0","18,3","21,5","21,7","29,0","20,0","23,0","19,0","15,0","13,0","43,0","739,8"
OSA2EL,03:00 - 04:00,"29,0","40,3","18,3","8,0","4,0","8,0","11,5","32,0","43,3","9,0","8,3","8,0","7,3","14,0","26,0","50,2","11,0","13,7","9,0","7,3","9,0","27,8","16,3","16,0","18,8","10,0","5,3","12,3","27,5","501,5"
OSA2EL,04:00 - 05:00,"30,2","36,0","16,5","10,3","18,5","12,0","17,8","36,0","29,5","18,5","6,5","10,8","16,5","16,5","32,5","31,8","16,0","15,5","12,8","18,3","16,8","47,5","13,0","19,5","10,0","7,0","12,5","10,3","24,0","563,3"
OSA2EL,05:00 - 06:00,"47,3","44,8","69,5","57,8","50,5","51,0","60,8","52,3","61,0","50,5","57,0","55,8","66,8","57,3","56,7","55,3","55,5","51,2","54,3","57,3","66,7","54,5","38,5","30,8","25,3","52,0","53,3","63,0","35,8","1.532,9"
OSA2EL,06:00 - 07:00,"139,5","95,5","223,5","203,0","231,8","215,6","219,3","120,8","87,7","222,3","217,0","218,3","201,3","236,3","116,2","87,3","234,3","246,5","253,3","226,3","218,3",0,"70,7","95,7","78,0","187,8","217,8","210,0","122,0","4.995,8"
OSA2EL,07:00 - 08:00,"155,1","103,2","378,0","358,4","386,3","358,0","407,5","200,3","90,5","368,0","371,8","380,8","380,6","399,0","194,5","129,8","434,0","473,5","446,5","462,4","419,3",0,"97,8","147,1","113,0","358,5","420,9","447,8","196,5","8.678,7"
OSA2EL,08:00 - 09:00,"272,3","142,2","371,1","482,8","433,6","419,5","442,3","282,0","120,3","389,8","445,3","453,1","458,6","416,6","259,8","120,0","429,3","484,0","420,3","489,8","494,6",0,"102,3","145,2","98,8","333,5","445,3","442,3","290,5","9.685,2"
OSA2EL,09:00 - 10:00,"299,0","144,8","385,5","378,6","413,3","407,0","400,6","270,0","159,5","355,3","396,8","390,3","402,8","460,0","300,1","168,8","365,5","418,1","379,3","400,3","389,0",0,"129,2","171,7","115,5","293,0","378,8","384,3","297,6","9.054,7"
OSA2EL,10:00 - 11:00,"304,7","184,2","346,5","369,5","376,0","351,5","393,6","291,0","201,7","322,1","387,5","356,8","352,5","385,0","350,3","192,0","359,6","388,5","356,6","399,0","352,1",0,"175,5","177,8","159,0","284,0","411,3","345,5","328,8","8.902,3"
OSA2EL,11:00 - 12:00,"325,7","248,0","333,3","407,8","374,3","361,1","377,5","318,7","237,5","343,6","397,3","338,8","382,1","368,8","352,8","237,2","409,5","392,1","414,8","372,6","426,3",0,"186,2","198,2","178,3","311,0","419,5","355,0","334,3","9.402,1"
OSA2EL,12:00 - 13:00,"313,7","221,8","329,0","386,1","376,6","355,0","397,8","309,1","257,2","350,5","349,0","378,6","379,3","417,6","346,7","262,0","362,6","421,5","419,8","414,0","442,1",0,"165,5","187,8","179,8","363,6","491,6","413,1","320,3","9.611,6"
OSA2EL,13:00 - 14:00,"277,3","185,3","354,8","367,0","366,5","390,6","382,3","268,5","202,6","338,0","379,3","347,3","352,5","396,6","312,6","208,2","397,5","416,0","394,5","419,8","488,0",0,"165,8","168,0","166,2","351,0","452,5","424,3","331,1","9.303,8"
OSA2EL,14:00 - 15:00,"276,3","208,2","345,1","384,3","382,3","366,6","402,6","259,3","216,8","376,0","413,2","370,6","408,8","402,6","303,1","231,3","348,3","415,3","389,8","378,0","443,8",0,"161,7","180,2","170,1","395,1","435,6","423,8","302,1","9.390,9"
OSA2EL,15:00 - 16:00,"296,2","229,6","366,3","349,6","371,7","376,3","407,5","305,1","241,7","365,8","384,3","386,3","362,1","381,6","314,1","242,3","396,3","384,5","405,6","415,1","387,8",0,"188,8","192,6","224,0","399,5","514,8","462,4","380,0","9.731,9"
OSA2EL,16:00 - 17:00,"313,1","262,7","431,0","435,3","410,3","471,8","402,0","319,8","270,1","399,3","441,5","467,3","417,6","468,8","328,0","241,6","430,8","435,6","455,4","452,8","479,6",0,"182,0","232,8","217,5","358,0","443,8","524,1","357,0","10.649,4"
OSA2EL,17:00 - 18:00,"256,3","234,2","465,5","505,8","491,8","489,3","523,5","350,5","249,8","462,6","505,9","537,3","512,9","562,3","258,0","257,3","443,5","526,6","516,3","520,9","550,9",0,"221,6","242,5","229,3","475,5","527,0","573,3","349,5","11.839,6"
OSA2EL,18:00 - 19:00,"328,8","313,6","511,8","499,1","482,9","572,1","567,3","285,2","283,3","513,6","505,8","531,1","529,1","525,6","280,1","311,3","504,3","566,8","558,4","554,3","589,5",0,"258,7","297,3","228,2","502,8","539,1","563,2","363,1","12.566,3"
OSA2EL,19:00 - 20:00,"338,3","285,6","405,6","423,9","433,8","444,3","394,0","391,0","296,8","421,1","441,3","421,1","463,6","449,0","400,3","339,8","428,3","435,5","467,3","527,6","474,7",0,"242,8","239,3","238,7","329,0","434,0","478,6","388,3","11.033,6"
OSA2EL,20:00 - 21:00,"269,1","254,0","256,5","316,3","330,6","338,3","386,1","334,0","244,8","311,0","278,5","303,5","352,3","424,1","323,3","294,3","287,3","284,8","338,1","350,5","342,5","7,0","180,8","136,0","180,3","263,8","297,1","357,0","306,0","8.347,8"
